price_num,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,availability_365,host_listings_count,amenity_count,price_per_person
149.0,2.0,1.5,1.0,1.0,3.0,240,1.26,4.82,4.69,4.96,4.83,247,3.0,34,74.5
125.2,4.0,1.0,1.0,4.0,30.0,144,0.77,4.66,4.58,4.49,4.68,59,4.0,35,31.3
89.88,2.0,1.0,1.0,1.0,30.0,306,1.61,4.87,4.89,4.48,4.81,308,1.0,21,44.94
238.25,1.0,1.0,1.0,1.0,4.0,135,0.86,4.87,4.74,4.87,4.86,68,2.0,23,238.25
102.965,1.0,1.0,1.0,1.0,30.0,41,0.22,4.72,4.62,4.87,4.69,0,1.0,19,102.965
113.4,2.0,1.0,1.0,1.0,30.0,275,1.46,4.67,4.62,4.5,4.65,44,4.0,59,56.7
141.67,3.0,1.0,1.0,2.0,30.0,169,0.89,4.88,4.86,4.91,4.82,318,15.0,42,47.22333333333333
141.45,2.0,1.0,1.0,1.0,30.0,164,0.92,4.71,4.67,4.86,4.61,166,1.0,41,70.725
171.83,2.0,1.0,1.0,2.0,30.0,124,0.69,4.71,4.17,4.82,4.48,228,1.0,36,85.915
392.7,4.0,2.0,2.0,4.0,30.0,40,0.24,4.62,4.48,4.54,4.64,172,1.0,42,98.175
46.53,2.0,1.0,1.0,1.0,30.0,5,0.03,4.75,4.0,4.2,4.4,77,1.0,23,23.265
276.57,1.0,1.0,1.0,1.0,30.0,57,0.32,4.86,4.89,4.75,4.78,358,1.0,26,276.57
102.965,2.0,1.0,2.0,1.0,30.0,121,0.74,4.68,4.6,4.53,4.76,0,3.0,27,51.4825
93.16,1.0,1.0,1.0,1.0,30.0,25,0.14,4.68,5.0,4.96,4.8,365,1.0,5,93.16
222.87,3.0,1.0,1.0,2.0,30.0,52,0.32,4.63,4.41,4.49,4.55,0,1.0,4,74.29
222.87,2.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,0,1.0,7,111.435
297.93,4.0,1.0,1.0,3.0,30.0,128,0.75,4.78,4.64,4.77,4.77,348,1.0,54,74.4825
472.23,5.0,1.0,2.0,3.0,30.0,35,0.2,4.9,4.91,4.88,4.65,247,3.0,47,94.446
128.13,6.0,1.0,3.0,4.0,30.0,191,1.13,4.78,4.66,4.59,4.78,150,3.0,45,21.355
172.75,2.0,1.0,1.0,1.0,30.0,178,1.04,4.93,4.96,4.88,4.84,179,1.0,20,86.375
222.87,1.0,1.0,1.0,2.0,30.0,1,0.01,5.0,5.0,5.0,5.0,0,1.0,8,222.87
189.43,3.0,1.0,1.0,1.0,30.0,46,0.27,4.64,4.37,4.8,4.65,324,1.0,42,63.14333333333334
325.03,2.0,1.0,1.0,1.0,30.0,295,1.56,4.68,4.78,4.89,4.58,180,1.0,46,162.515
222.87,2.0,1.0,1.0,2.0,30.0,129,0.71,4.84,4.72,4.9,4.7,0,1.0,32,111.435
146.93,2.0,1.0,1.0,1.0,30.0,396,2.08,4.88,4.95,4.57,4.81,222,2.0,25,73.465
354.0,2.0,1.0,1.0,2.0,2.0,300,1.68,4.64,4.59,4.55,4.62,343,1.0,28,177.0
222.87,2.0,1.0,1.0,2.0,30.0,5,0.03,4.25,3.0,5.0,4.2,0,1.0,9,111.435
753.0,4.0,1.0,1.0,2.0,1.0,36,0.2,4.75,4.86,4.37,4.46,212,29.0,34,188.25
107.73,2.0,2.0,1.0,1.0,30.0,41,0.24,4.63,4.32,4.34,4.56,364,2.0,50,53.865
149.87,2.0,1.0,1.0,1.0,30.0,30,0.17,4.8,4.77,4.73,4.7,241,3.0,34,74.935
85.36,1.0,1.0,1.0,1.0,30.0,7,0.04,4.71,4.71,4.14,4.29,365,4.0,11,85.36
222.87,2.0,1.0,1.0,2.0,30.0,48,0.28,4.38,4.32,4.45,4.43,0,1.0,7,111.435
86.19,2.0,1.0,1.0,3.0,30.0,11,0.06,5.0,5.0,4.73,5.0,304,2.0,23,43.095
50.56,2.0,1.5,1.0,1.0,30.0,689,3.74,4.71,4.73,4.65,4.72,181,2.0,44,25.28
116.89,2.0,1.0,1.0,2.0,30.0,61,0.32,4.68,4.69,4.71,4.61,43,1.0,37,58.445
208.88,9.0,1.0,3.0,7.0,30.0,4,0.02,4.75,4.5,5.0,4.75,365,11.0,25,23.20888888888889
222.87,2.0,1.0,1.0,2.0,30.0,37,0.2,4.81,4.67,4.86,4.69,0,1.0,42,111.435
222.87,3.0,1.0,1.0,2.0,30.0,9,0.05,4.88,4.29,5.0,4.71,0,1.0,18,74.29
142.9,2.0,1.0,1.0,1.0,30.0,197,1.07,4.84,4.95,4.6,4.8,241,4.0,37,71.45
158.57,4.0,1.0,2.0,3.0,30.0,358,2.15,4.71,4.78,4.97,4.7,135,1.0,52,39.6425
231.51,4.0,1.0,1.0,2.0,30.0,222,1.29,4.96,4.99,4.92,4.89,312,1.0,45,57.8775
222.87,4.0,1.0,1.0,2.0,30.0,7,0.04,4.83,4.5,4.67,4.83,0,1.0,13,55.7175
480.75,2.0,1.0,2.0,3.0,4.0,165,1.16,4.94,4.86,4.86,4.86,305,1.0,67,240.375
102.965,1.0,1.0,1.0,1.0,30.0,69,0.4,4.94,4.91,4.84,4.81,0,1.0,26,102.965
280.23,2.0,1.0,1.0,1.0,30.0,10,0.21,4.8,4.6,4.9,4.6,363,2.0,13,140.115
222.87,3.0,1.0,1.0,2.0,30.0,49,0.28,4.92,4.83,4.92,4.83,0,1.0,18,74.29
146.38,2.0,1.0,1.0,1.0,30.0,121,0.71,4.85,4.57,4.91,4.71,175,4.0,21,73.19
113.17,3.0,1.0,1.0,4.0,30.0,66,0.39,4.52,4.3,4.32,4.47,365,1.0,53,37.723333333333336
402.83,6.0,2.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,365,2.0,10,67.13833333333334
102.965,1.0,1.0,2.0,1.0,30.0,5,0.03,4.8,4.8,5.0,4.6,0,1.0,14,102.965
279.67,2.0,1.0,1.0,1.0,3.0,31,0.18,4.83,4.8,4.77,4.81,337,1.0,57,139.835
753.0,4.0,1.0,1.0,2.0,1.0,48,0.31,4.81,4.92,4.63,4.71,212,29.0,36,188.25
753.0,4.0,1.0,1.0,2.0,1.0,31,0.19,4.77,4.71,4.33,4.6,212,29.0,36,188.25
752.04,4.0,1.0,1.0,2.0,1.0,101,0.58,4.85,4.92,4.64,4.8,212,29.0,31,188.01
752.04,4.0,1.0,1.0,2.0,1.0,52,0.29,4.75,4.77,4.71,4.52,208,29.0,33,188.01
753.0,4.0,1.0,1.0,2.0,1.0,42,0.24,4.88,4.9,4.68,4.63,212,29.0,28,188.25
100.13,2.0,1.5,1.0,2.0,30.0,283,1.5,4.72,4.7,4.5,4.66,73,4.0,58,50.065
57.79,3.0,1.0,2.0,2.0,74.0,25,0.15,4.96,4.64,5.0,5.0,286,2.0,39,19.263333333333332
222.87,2.0,1.0,1.0,2.0,30.0,4,0.03,4.75,4.75,5.0,4.5,0,1.0,17,111.435
137.06,2.0,1.0,1.0,1.0,30.0,148,0.86,4.69,4.61,4.65,4.72,42,1.0,42,68.53
12.02,2.0,1.0,1.0,1.0,150.0,9,0.06,4.75,4.22,4.67,4.56,266,3.0,15,6.01
285.52,6.0,1.0,4.0,2.0,45.0,3,0.04,5.0,5.0,5.0,5.0,57,2.0,31,47.586666666666666
222.87,4.0,1.0,1.0,2.0,30.0,11,0.06,5.0,4.73,5.0,5.0,0,1.0,16,55.7175
225.47,2.0,1.0,1.0,1.0,30.0,30,0.68,4.77,4.63,4.93,4.77,177,1.0,50,112.735
182.53,6.0,1.0,1.0,2.0,30.0,168,0.89,4.53,4.36,4.84,4.42,360,7.0,42,30.421666666666667
222.87,6.0,1.0,3.0,2.0,30.0,4,0.02,5.0,4.75,5.0,5.0,0,1.0,12,37.145
83.73,1.0,1.5,1.0,1.0,30.0,2,0.02,4.5,4.0,4.5,4.5,200,3.0,16,83.73
753.0,4.0,1.0,1.0,2.0,1.0,49,0.28,4.81,4.82,4.45,4.71,212,29.0,31,188.25
753.0,4.0,1.0,1.0,2.0,1.0,73,0.41,4.75,4.9,4.68,4.66,212,29.0,30,188.25
102.965,4.0,1.0,1.0,1.0,1.0,12,0.07,5.0,5.0,4.67,4.58,0,29.0,27,25.74125
479.0,4.0,1.0,1.0,2.0,1.0,10,0.06,4.9,5.0,4.9,4.7,44,29.0,29,119.75
536.0,4.0,1.0,1.0,2.0,1.0,14,0.1,4.86,4.93,4.86,4.64,44,29.0,24,134.0
564.0,2.0,1.0,1.0,1.0,1.0,35,0.21,4.77,4.88,4.62,4.53,212,29.0,25,282.0
992.0,6.0,1.0,2.0,3.0,1.0,5,0.03,5.0,5.0,4.0,4.6,44,29.0,26,165.33333333333334
102.9,1.0,2.0,2.0,2.0,30.0,52,0.43,4.94,4.9,4.94,4.94,123,2.0,30,102.9
320.8,4.0,2.0,1.0,1.0,30.0,174,0.94,4.82,4.71,4.87,4.69,74,2.0,27,80.2
222.87,2.0,1.0,1.0,2.0,30.0,266,1.41,4.59,4.76,4.23,4.59,0,2.0,27,111.435
61.12,2.0,1.0,1.0,1.0,30.0,258,1.4,4.79,4.81,4.53,4.78,287,2.0,11,30.56
222.87,2.0,1.0,1.0,2.0,30.0,56,0.3,4.67,4.84,4.79,4.64,0,1.0,8,111.435
222.87,3.0,1.0,1.0,1.0,30.0,164,0.87,4.52,4.59,4.67,4.53,41,1.0,22,74.29
204.88,3.0,1.0,2.0,2.0,30.0,67,0.39,4.86,4.98,4.97,4.73,264,1.0,53,68.29333333333334
196.83,2.0,1.0,1.0,1.0,30.0,175,1.29,4.93,4.78,4.94,4.81,69,2.0,51,98.415
193.51,2.0,1.0,1.0,1.0,30.0,251,1.47,4.98,4.97,4.97,4.87,274,2.0,51,96.755
79.64,2.0,1.0,1.0,2.0,30.0,125,0.73,4.85,4.85,4.69,4.84,365,1.0,18,39.82
148.5,2.0,1.0,1.0,1.0,2.0,582,3.39,4.54,4.44,4.82,4.58,261,2.0,25,74.25
222.87,4.0,1.0,1.0,2.0,30.0,21,0.12,4.45,4.14,4.9,4.35,0,1.0,10,55.7175
250.52,2.0,1.0,1.0,1.0,30.0,448,2.64,4.67,4.73,4.89,4.67,193,2.0,41,125.26
99.56,1.0,1.0,1.0,1.0,30.0,1,0.01,5.0,5.0,5.0,5.0,87,1.0,20,99.56
222.87,4.0,1.0,1.0,2.0,30.0,231,1.35,4.26,4.06,4.77,4.28,0,1.0,38,55.7175
222.87,4.0,1.0,2.0,2.0,30.0,10,0.06,4.56,4.4,4.7,4.4,24,2.0,30,55.7175
249.76,3.0,1.0,1.0,2.0,30.0,87,0.51,4.85,4.8,4.91,4.72,167,1.0,39,83.25333333333333
139.2,2.0,1.0,1.0,1.0,30.0,12,0.17,4.67,4.42,5.0,4.58,169,4.0,25,69.6
194.67,4.0,1.0,1.0,2.0,30.0,93,0.5,4.9,4.91,4.95,4.84,42,1.0,44,48.6675
219.23,5.0,1.0,2.0,3.0,30.0,221,1.29,4.86,4.79,4.95,4.82,31,2.0,43,43.846
224.93,3.0,1.0,2.0,2.0,30.0,295,1.75,4.81,4.8,4.51,4.82,364,1.0,28,74.97666666666667
76.4,2.0,1.0,1.0,2.0,50.0,39,0.24,4.79,4.15,4.87,4.77,169,1.0,21,38.2
102.965,2.0,1.0,1.0,1.0,30.0,227,1.33,4.9,4.94,4.98,4.93,0,1.0,26,51.4825
102.965,1.0,1.0,1.0,1.0,90.0,5,0.11,5.0,5.0,5.0,5.0,0,1.0,38,102.965
102.965,2.0,1.0,1.0,1.0,30.0,8,0.05,5.0,5.0,4.88,5.0,0,1.0,13,51.4825
222.87,5.0,1.0,3.0,2.0,30.0,2,0.01,5.0,5.0,4.5,5.0,0,1.0,19,44.574
222.87,4.0,1.0,2.0,2.0,30.0,3,0.02,4.0,3.33,3.67,4.33,0,1.0,8,55.7175
51.33,2.0,1.5,1.0,1.0,30.0,670,3.94,4.65,4.69,4.67,4.72,213,2.0,59,25.665
318.33,2.0,1.0,2.0,2.0,1.0,327,1.84,4.65,4.51,4.44,4.59,229,1.0,40,159.165
558.47,4.0,2.0,2.0,2.0,30.0,27,0.15,4.96,4.88,4.77,4.81,255,4.0,32,139.6175
78.83,2.0,1.0,2.0,2.0,60.0,43,0.24,4.88,4.74,4.74,4.74,344,3.0,50,39.415
222.87,3.0,1.0,2.0,2.0,30.0,55,0.31,4.74,4.76,4.83,4.65,0,1.0,35,74.29
222.87,3.0,1.0,2.0,2.0,365.0,9,0.05,5.0,4.78,5.0,4.89,0,1.0,19,74.29
102.965,2.0,1.0,1.0,1.0,30.0,143,1.06,4.85,4.83,4.75,4.87,0,1.0,13,51.4825
222.87,3.0,1.0,1.0,2.0,30.0,4,0.02,4.67,2.75,4.0,4.0,0,1.0,15,74.29
437.54,4.0,1.0,1.0,1.0,30.0,35,0.2,4.73,4.36,4.81,4.73,365,4.0,54,109.385
201.25,2.0,1.0,1.0,1.0,30.0,39,0.22,4.97,4.97,4.97,4.77,225,1.0,36,100.625
781.7,7.0,1.0,3.0,4.0,30.0,248,1.33,4.87,4.89,4.79,4.66,244,1.0,65,111.67142857142858
102.965,2.0,1.0,2.0,1.0,30.0,19,0.13,4.95,4.89,5.0,4.84,0,1.0,12,51.4825
222.87,2.0,1.0,1.0,2.0,30.0,75,0.44,4.59,4.47,4.39,4.59,0,1.0,41,111.435
102.965,1.0,1.0,1.0,1.0,30.0,71,0.44,4.74,4.48,4.46,4.74,0,3.0,11,102.965
68.63,1.0,1.0,1.0,1.0,30.0,20,0.12,4.8,4.55,4.75,4.25,258,1.0,30,68.63
173.33,1.0,1.0,2.0,3.0,30.0,6,0.07,4.17,4.33,5.0,4.5,365,1.0,57,173.33
102.965,1.0,1.0,1.0,1.0,30.0,32,0.19,4.94,4.91,4.94,4.75,0,1.0,15,102.965
222.87,5.0,1.0,3.0,2.0,30.0,1,0.03,5.0,5.0,4.0,5.0,0,1.0,60,44.574
50.81,2.0,1.0,1.0,1.0,30.0,46,0.28,4.5,4.48,4.15,4.59,165,4.0,5,25.405
222.87,2.0,1.0,1.0,2.0,30.0,39,0.26,4.92,4.85,4.87,4.87,0,10.0,21,111.435
222.87,4.0,1.0,2.0,2.0,30.0,1,0.01,5.0,5.0,5.0,5.0,0,1.0,13,55.7175
468.65,2.0,2.0,2.0,2.0,30.0,72,0.65,4.96,4.86,4.93,4.86,364,2.0,33,234.325
114.57,1.0,1.0,1.0,1.0,30.0,4,0.02,5.0,5.0,5.0,5.0,364,2.0,31,114.57
52.47,2.0,1.0,1.0,1.0,30.0,31,0.18,4.71,4.58,4.55,4.61,307,3.0,24,26.235
222.87,3.0,1.0,1.0,2.0,30.0,3,0.02,4.67,4.67,4.33,4.33,0,1.0,18,74.29
78.99,4.0,1.0,2.0,2.0,150.0,4,0.02,5.0,5.0,5.0,5.0,356,2.0,58,19.7475
150.51,1.0,1.0,1.0,1.0,30.0,229,1.43,4.83,4.96,4.91,4.75,349,1.0,44,150.51
222.87,5.0,1.0,3.0,2.0,30.0,58,0.4,4.91,4.74,4.97,4.86,0,1.0,40,44.574
222.87,4.0,1.0,1.0,2.0,30.0,48,0.26,4.98,4.82,4.84,4.84,0,1.0,5,55.7175
222.87,2.0,1.0,1.0,2.0,30.0,37,0.2,4.51,4.14,4.97,4.71,0,1.0,13,111.435
106.47,3.0,1.0,1.0,2.0,30.0,269,1.47,4.67,4.56,4.32,4.66,165,1.0,47,35.49
136.43,2.0,1.0,1.0,1.0,30.0,424,2.28,4.84,4.85,4.69,4.79,234,1.0,48,68.215
248.9,2.0,1.0,1.0,1.0,30.0,20,0.11,4.58,4.82,3.65,4.76,364,1.0,60,124.45
222.87,3.0,1.0,1.0,2.0,30.0,30,0.18,5.0,4.9,4.97,4.72,1,10.0,23,74.29
102.965,1.0,1.0,1.0,1.0,30.0,309,1.93,4.88,4.97,4.74,4.84,0,2.0,22,102.965
191.45,4.0,1.0,2.0,3.0,30.0,88,0.72,4.8,4.76,4.72,4.85,320,14.0,43,47.8625
35.3,14.0,1.0,5.0,2.0,365.0,283,1.7,4.92,4.84,4.93,4.79,365,1.0,44,2.5214285714285714
222.87,2.0,1.0,1.0,2.0,30.0,103,0.63,4.71,4.68,4.7,4.7,0,1.0,20,111.435
222.0,2.0,1.0,1.0,1.0,1.0,419,2.51,4.93,4.9,4.42,4.86,145,1.0,42,111.0
102.965,1.0,1.0,1.0,1.0,30.0,12,0.1,4.83,4.92,5.0,4.75,0,1.0,11,102.965
102.965,2.0,1.0,1.0,1.0,30.0,234,1.39,4.88,4.96,4.76,4.81,0,2.0,20,51.4825
670.2,2.0,2.5,4.0,4.0,30.0,17,0.13,4.94,4.82,5.0,4.8,363,1.0,28,335.1
296.0,2.0,1.0,1.0,1.0,1.0,269,1.59,4.98,4.99,4.97,4.89,186,1.0,49,148.0
92.63,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,362,1.0,15,92.63
222.87,2.0,1.0,1.0,2.0,30.0,21,0.12,4.95,4.81,5.0,4.9,0,1.0,28,111.435
340.73,5.0,1.0,2.0,2.0,30.0,84,0.49,4.81,4.89,4.94,4.63,358,1.0,36,68.146
222.87,1.0,1.0,1.0,2.0,30.0,69,0.41,4.63,4.75,4.87,4.65,0,2.0,27,222.87
102.965,2.0,1.0,1.0,1.0,30.0,52,0.33,4.83,4.9,4.75,4.71,0,1.0,36,51.4825
564.0,2.0,1.0,1.0,1.0,1.0,73,0.39,4.83,4.93,4.58,4.68,212,29.0,26,282.0
222.87,5.0,1.0,3.0,2.0,50.0,11,0.08,4.73,4.6,4.5,4.6,47,1.0,58,44.574
593.0,4.0,1.0,1.0,2.0,1.0,11,0.06,5.0,5.0,4.82,4.64,44,29.0,26,148.25
593.0,4.0,1.0,1.0,2.0,1.0,10,0.06,4.7,4.78,4.11,4.78,44,29.0,27,148.25
479.0,4.0,1.0,1.0,2.0,1.0,2,0.01,4.0,5.0,3.5,4.5,44,29.0,27,119.75
179.03,2.0,1.0,1.0,1.0,30.0,287,1.56,4.8,4.71,4.84,4.66,304,1.0,43,89.515
222.87,2.0,1.0,1.0,2.0,30.0,42,0.25,4.71,4.67,4.78,4.59,0,1.0,10,111.435
105.55,2.0,1.0,1.0,2.0,30.0,1,0.01,5.0,4.0,5.0,5.0,267,1.0,13,52.775
362.42,6.0,1.0,3.0,4.0,30.0,250,1.47,4.89,4.94,4.92,4.8,250,1.0,63,60.403333333333336
169.8,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,44,1.0,6,84.9
97.5,2.0,1.0,1.0,1.0,30.0,262,1.54,4.73,4.86,4.76,4.73,364,2.0,28,48.75
222.87,2.0,1.0,1.0,2.0,30.0,2,0.01,5.0,4.5,5.0,4.5,0,1.0,11,111.435
102.965,2.0,1.0,1.0,1.0,30.0,5,0.03,5.0,5.0,5.0,5.0,0,1.0,3,51.4825
344.94,6.0,2.0,4.0,4.0,30.0,32,0.19,5.0,5.0,5.0,4.91,246,1.0,47,57.49
116.81,5.0,1.0,2.0,3.0,30.0,83,0.65,4.92,4.93,4.92,4.89,285,1.0,27,23.362000000000002
274.0,4.0,1.0,1.0,2.0,1.0,640,3.84,4.9,4.91,4.83,4.8,156,2.0,41,68.5
222.87,2.0,1.0,1.0,2.0,30.0,11,0.07,4.8,4.4,4.9,4.4,0,1.0,8,111.435
61.06,2.0,1.0,1.0,1.0,30.0,19,0.11,4.28,4.53,3.89,4.47,365,3.0,17,30.53
103.23,6.0,1.0,2.0,5.0,30.0,98,0.81,4.72,4.64,4.75,4.65,164,3.0,29,17.205000000000002
79.26,2.0,1.0,1.0,1.0,30.0,65,0.39,4.78,4.8,4.54,4.7,362,3.0,26,39.63
88.5,1.0,1.0,1.0,1.0,30.0,33,0.25,4.85,4.73,4.94,4.91,233,3.0,39,88.5
741.0,2.0,1.0,2.0,3.0,2.0,140,0.84,4.87,4.76,4.79,4.73,131,2.0,61,370.5
200.96,2.0,1.0,2.0,2.0,30.0,91,0.57,4.79,4.75,4.95,4.81,286,2.0,11,100.48
70.47,3.0,1.0,1.0,2.0,30.0,252,1.36,4.44,4.42,4.21,4.44,333,1.0,24,23.49
82.49,1.0,1.5,1.0,1.0,30.0,5,0.03,5.0,4.8,4.4,4.8,334,2.0,5,82.49
61.73,2.0,1.0,2.0,1.0,30.0,29,0.17,4.5,4.71,4.64,4.57,345,3.0,11,30.865
268.27,2.0,1.0,2.0,2.0,30.0,113,0.68,4.83,4.76,4.98,4.72,365,1.0,29,134.135
187.77,2.0,1.0,1.0,2.0,30.0,582,3.54,4.8,4.84,4.73,4.7,93,1.0,59,93.885
103.23,6.0,1.0,1.0,4.0,30.0,77,0.65,4.81,4.73,4.74,4.7,348,3.0,27,17.205000000000002
103.23,7.0,1.0,2.0,7.0,30.0,76,0.46,4.55,4.71,4.61,4.58,174,3.0,8,14.747142857142858
141.35,2.0,1.0,1.0,2.0,60.0,0,0.0,4.88,4.83,4.88,4.75,365,1.0,9,70.675
171.83,1.0,1.0,1.0,2.0,30.0,50,0.4,4.96,4.96,4.98,4.98,87,3.0,30,171.83
222.87,4.0,1.0,2.0,2.0,30.0,3,0.02,5.0,4.67,3.67,5.0,0,1.0,16,55.7175
564.0,2.0,1.0,1.0,1.0,1.0,40,0.22,4.9,4.95,4.88,4.75,212,29.0,26,282.0
160.12,5.0,1.0,2.0,4.0,30.0,173,0.94,4.72,4.73,4.62,4.69,241,2.0,43,32.024
72.67,1.0,1.0,1.0,1.0,30.0,23,0.14,4.61,4.39,4.78,4.52,123,4.0,36,72.67
222.87,2.0,1.0,1.0,2.0,30.0,1,0.01,4.0,3.0,5.0,4.0,0,1.0,11,111.435
111.9,1.0,1.0,2.0,1.0,30.0,100,0.59,4.74,4.49,4.93,4.67,220,1.0,46,111.9
70.0,2.0,1.0,1.0,2.0,31.0,27,0.16,4.62,4.58,4.65,4.5,165,1.0,29,35.0
329.59,2.0,1.0,1.0,1.0,30.0,116,0.7,4.74,4.58,4.99,4.49,236,8.0,26,164.795
47.3,2.0,1.0,1.0,1.0,30.0,37,0.24,4.86,4.5,4.72,4.86,295,1.0,19,23.65
136.53,6.0,1.0,2.0,3.0,30.0,270,1.59,4.87,4.79,4.62,4.79,225,1.0,33,22.755
211.14,2.0,1.0,1.0,1.0,4.0,189,1.03,4.86,4.76,4.59,4.71,136,1.0,25,105.57
165.93,2.0,1.0,1.0,1.0,30.0,18,0.1,4.81,4.44,4.67,4.83,167,1.0,24,82.965
66.27,2.0,1.0,1.0,2.0,30.0,150,0.82,4.69,4.55,4.44,4.71,173,1.0,36,33.135
378.6,2.0,1.0,1.0,1.0,30.0,90,0.58,4.72,4.69,4.91,4.6,358,1.0,33,189.3
100.67,2.0,1.0,1.0,1.0,30.0,100,0.6,4.72,4.37,4.95,4.71,39,2.0,18,50.335
342.0,4.0,1.0,1.0,2.0,1.0,135,0.85,4.73,4.79,4.69,4.7,44,29.0,36,85.5
422.0,4.0,1.0,1.0,2.0,1.0,191,1.2,4.78,4.9,4.61,4.62,44,29.0,37,105.5
116.17,1.0,1.0,1.0,1.0,30.0,4,0.02,5.0,4.75,4.75,4.75,45,1.0,17,116.17
222.87,2.0,1.0,1.0,2.0,30.0,42,0.27,4.68,4.4,4.95,4.68,0,1.0,30,111.435
222.87,2.0,1.0,1.0,2.0,30.0,6,0.04,4.8,5.0,5.0,4.33,0,1.0,6,111.435
222.87,2.0,1.0,1.0,2.0,181.0,82,0.51,4.71,4.84,4.89,4.72,0,1.0,12,111.435
53.93,1.0,1.0,1.0,1.0,30.0,50,0.3,4.24,3.74,4.82,4.3,227,2.0,11,53.93
155.59,3.0,1.0,1.0,2.0,30.0,128,0.7,4.94,4.93,4.82,4.91,101,1.0,43,51.86333333333334
102.965,4.0,1.0,3.0,1.0,60.0,36,0.2,4.9,4.48,4.52,4.58,0,1.0,48,25.74125
992.0,6.0,1.0,2.0,3.0,1.0,8,0.04,4.17,4.86,3.57,4.57,44,29.0,27,165.33333333333334
324.48,2.0,1.0,1.0,2.0,30.0,44,0.28,4.93,4.89,4.98,4.77,252,1.0,32,162.24
97.73,2.0,1.0,1.0,3.0,30.0,156,0.92,4.75,4.68,4.74,4.79,140,2.0,20,48.865
189.89,3.0,1.0,1.0,1.0,30.0,2,0.01,5.0,5.0,5.0,5.0,365,1.0,7,63.29666666666666
556.8,5.0,2.0,3.0,3.0,30.0,20,0.14,4.8,4.55,4.75,4.7,32,2.0,61,111.35999999999999
84.0,2.0,1.0,2.0,1.0,30.0,19,0.12,4.32,4.32,4.0,4.26,270,3.0,17,42.0
222.87,2.0,1.0,1.0,2.0,30.0,5,0.04,4.8,4.6,5.0,4.8,0,1.0,7,111.435
74.77,1.0,1.5,1.0,1.0,30.0,7,0.07,4.86,4.43,5.0,4.86,332,1.0,24,74.77
222.87,5.0,1.0,2.0,2.0,30.0,15,0.11,5.0,4.93,4.79,4.79,0,1.0,30,44.574
77.13,1.0,1.0,1.0,1.0,30.0,16,0.09,4.93,4.67,5.0,4.73,90,2.0,41,77.13
66.7,1.0,1.5,1.0,1.0,30.0,480,2.61,4.87,4.79,4.66,4.85,224,2.0,49,66.7
130.44,4.0,1.0,2.0,3.0,30.0,124,0.68,4.89,4.79,4.81,4.84,54,2.0,53,32.61
112.03,2.0,1.0,2.0,2.0,49.0,12,0.07,4.9,5.0,5.0,4.73,95,2.0,12,56.015
197.3,3.0,1.0,1.0,2.0,30.0,353,1.93,4.76,4.72,4.9,4.65,104,2.0,26,65.76666666666667
102.965,2.0,1.0,1.0,1.0,30.0,18,0.11,4.78,4.94,4.78,4.89,27,1.0,44,51.4825
137.3,6.0,1.0,2.0,3.0,30.0,258,1.53,4.72,4.76,4.48,4.67,314,8.0,51,22.883333333333336
314.0,5.0,1.0,2.0,3.0,2.0,332,2.23,4.88,4.88,4.83,4.84,153,2.0,54,62.8
102.965,2.0,1.0,1.0,1.0,30.0,64,0.38,4.88,4.84,4.81,4.88,0,1.0,33,51.4825
222.87,2.0,1.0,1.0,2.0,30.0,24,0.14,4.88,4.74,4.78,4.78,0,1.0,18,111.435
204.09,2.0,1.0,2.0,2.0,30.0,138,0.82,4.9,4.95,4.77,4.79,261,1.0,38,102.045
222.87,2.0,1.0,1.0,2.0,30.0,27,0.16,4.42,4.22,4.85,4.3,0,1.0,5,111.435
102.965,1.0,1.0,1.0,1.0,30.0,1,0.01,5.0,5.0,4.0,5.0,0,1.0,10,102.965
275.27,3.0,1.0,1.0,2.0,30.0,23,0.16,5.0,4.96,5.0,4.74,345,11.0,64,91.75666666666666
250.63,3.0,1.0,1.0,2.0,30.0,23,0.14,4.91,5.0,5.0,4.43,300,11.0,64,83.54333333333334
110.63,2.0,1.0,1.0,1.0,30.0,77,0.46,4.92,4.87,4.88,4.85,178,2.0,13,55.315
222.87,6.0,1.0,3.0,2.0,30.0,10,0.06,4.6,4.5,4.8,4.8,0,1.0,8,37.145
222.87,7.0,1.0,2.0,2.0,30.0,235,1.43,4.42,4.45,4.84,4.48,0,1.0,10,31.83857142857143
77.06,2.0,1.0,1.0,1.0,30.0,75,0.51,4.84,4.88,4.74,4.74,235,1.0,48,38.53
418.67,2.0,2.0,1.0,3.0,3.0,124,0.75,4.88,4.52,4.79,4.77,165,2.0,44,209.335
222.87,2.0,1.0,1.0,2.0,30.0,12,0.08,4.5,4.67,4.83,4.83,0,2.0,32,111.435
195.43,6.0,1.0,2.0,5.0,30.0,123,0.76,4.5,4.56,4.42,4.52,335,3.0,24,32.571666666666665
102.965,2.0,1.0,1.0,1.0,30.0,1,0.01,5.0,4.0,4.0,5.0,0,1.0,11,51.4825
