price_num,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,host_listings_count,amenity_count,price_per_person,target_superhost
,1.0,,,,30.0,1125.0,0,4,0.06,4.75,5.0,5.0,5.0,1.0,24,,0.0
38.66,2.0,,1.0,,90.0,180.0,200,0,0.0,,,,,1.0,13,19.33,0.0
86.0,1.0,1.0,,1.0,2.0,365.0,322,146,2.39,4.82,4.75,4.66,4.79,3.0,45,86.0,0.0
128.0,2.0,1.0,,1.0,1.0,365.0,294,131,2.11,4.8,4.76,4.64,4.65,3.0,47,64.0,0.0
451.53,5.0,2.0,2.0,2.0,30.0,1125.0,363,9,0.17,5.0,5.0,5.0,4.78,41.0,45,90.306,0.0
167.95,2.0,1.0,,1.0,30.0,365.0,365,14,0.33,4.71,4.57,4.79,4.79,1.0,53,83.975,0.0
124.29,2.0,1.0,,1.0,30.0,1125.0,354,190,2.99,4.91,4.93,4.94,4.85,6.0,51,62.145,1.0
53.2,1.0,2.0,,1.0,30.0,365.0,36,3,0.06,4.33,4.0,4.67,4.67,3.0,11,53.2,0.0
,2.0,,1.0,,30.0,90.0,0,7,0.12,5.0,4.29,5.0,5.0,1.0,47,,0.0
,6.0,,3.0,,360.0,1080.0,83,0,0.0,,,,,1.0,19,,0.0
209.36,6.0,3.0,3.0,3.0,30.0,1125.0,364,4,0.07,4.25,5.0,4.5,4.25,1.0,47,34.89333333333334,0.0
,2.0,,,,30.0,30.0,0,0,0.0,,,,,1.0,9,,0.0
,2.0,,,,30.0,1125.0,0,1,0.03,5.0,5.0,5.0,5.0,296.0,7,,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,267.0,14,,0.0
209.3,3.0,1.0,1.0,2.0,1.0,1125.0,165,169,2.65,4.51,4.51,4.53,4.47,12.0,43,69.76666666666667,0.0
133.66,3.0,1.0,,2.0,30.0,365.0,330,10,0.17,4.7,4.4,5.0,4.4,78.0,13,44.553333333333335,0.0
206.1,3.0,1.0,1.0,2.0,1.0,1125.0,165,98,1.54,4.27,4.35,4.32,4.24,12.0,31,68.7,0.0
,5.0,,1.0,,1.0,1125.0,0,9,0.15,4.78,4.67,4.89,4.67,50.0,27,,0.0
82.38,2.0,,1.0,,32.0,1125.0,77,15,0.24,4.87,4.8,4.8,4.87,1.0,45,41.19,0.0
225.25,8.0,2.0,3.0,4.0,30.0,365.0,358,6,0.12,5.0,4.67,4.83,4.83,8.0,51,28.15625,1.0
64.17,2.0,1.0,2.0,1.0,30.0,1125.0,270,70,1.1,4.44,4.37,4.23,4.4,1.0,39,32.085,0.0
,1.0,,,,30.0,30.0,46,19,0.33,5.0,5.0,4.68,4.84,2.0,16,,0.0
206.97,3.0,1.0,2.0,2.0,30.0,365.0,165,42,0.65,4.98,4.76,5.0,4.74,1.0,41,68.99,1.0
,1.0,,,,30.0,1125.0,0,2,0.04,4.0,2.0,5.0,1.5,300.0,7,,0.0
200.09,2.0,1.0,1.0,1.0,3.0,180.0,323,55,0.92,4.93,4.98,4.91,4.85,20.0,30,100.045,0.0
,2.0,,2.0,,30.0,1125.0,0,160,2.53,4.93,4.96,4.87,4.85,2.0,35,,0.0
,2.0,,1.0,,30.0,1125.0,0,10,0.16,4.7,4.6,4.6,4.6,1.0,38,,0.0
289.45,2.0,1.0,,1.0,30.0,1125.0,365,0,0.0,,,,,1.0,19,144.725,0.0
,1.0,,,,30.0,1125.0,0,0,0.0,,,,,32.0,13,,0.0
188.07,3.0,1.0,2.0,2.0,30.0,365.0,177,2,0.07,4.5,4.5,5.0,4.0,263.0,16,62.69,0.0
,2.0,,1.0,,150.0,250.0,89,8,0.13,4.88,4.63,4.88,4.88,1.0,14,,0.0
87.8,2.0,2.0,,1.0,30.0,1125.0,161,100,1.57,4.79,4.83,4.73,4.77,13.0,26,43.9,1.0
,2.0,,1.0,,30.0,90.0,48,3,0.05,5.0,4.0,5.0,4.67,1.0,32,,0.0
,1.0,,,,30.0,1125.0,0,0,0.0,,,,,32.0,11,,0.0
160.0,1.0,1.0,,1.0,3.0,180.0,318,34,0.56,4.88,4.94,4.94,4.79,20.0,30,160.0,0.0
,2.0,,,,30.0,1125.0,0,3,0.05,5.0,4.67,5.0,5.0,1.0,37,,0.0
158.66,5.0,1.0,2.0,3.0,30.0,1125.0,229,91,1.44,4.88,4.97,4.64,4.81,2.0,26,31.732,0.0
230.0,8.0,1.0,1.0,1.0,1.0,1125.0,5,15,0.25,4.4,4.53,4.8,4.27,50.0,34,28.75,0.0
190.14,3.0,,,2.0,30.0,1125.0,364,0,0.0,,,,,1.0,26,63.379999999999995,0.0
779.7,16.0,1.0,,,30.0,1125.0,364,2,0.03,5.0,4.5,5.0,5.0,1.0,38,48.73125,0.0
436.05,3.0,1.0,1.0,1.0,30.0,1125.0,306,0,0.0,,,,,203.0,40,145.35,0.0
78.57,1.0,1.5,,1.0,30.0,1125.0,365,4,0.06,4.0,4.5,3.25,4.25,4.0,33,78.57,0.0
199.58,8.0,2.5,4.0,7.0,30.0,1125.0,334,14,0.23,5.0,4.93,4.86,4.93,9.0,48,24.9475,1.0
45.37,2.0,1.0,,1.0,30.0,365.0,47,187,2.87,4.61,4.49,4.49,4.6,8.0,18,22.685,1.0
86.63,6.0,1.0,3.0,3.0,30.0,100.0,265,48,0.74,4.71,4.81,4.48,4.73,1.0,28,14.438333333333333,0.0
71.93,2.0,1.0,,1.0,30.0,1125.0,48,1,0.03,4.0,4.0,5.0,3.0,296.0,13,35.965,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,32.0,8,,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,32.0,9,,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,32.0,8,,0.0
111.7,2.0,1.0,1.0,1.0,30.0,365.0,243,1,0.06,5.0,5.0,5.0,5.0,1.0,48,55.85,1.0
249.8,6.0,1.0,2.0,3.0,30.0,1125.0,365,0,0.0,,,,,2.0,36,41.63333333333333,0.0
159.3,3.0,1.0,1.0,2.0,30.0,1125.0,286,39,0.61,4.9,4.9,4.85,4.87,7.0,16,53.1,1.0
209.0,8.0,1.0,,1.0,1.0,1125.0,5,21,0.33,4.48,4.52,4.71,4.38,50.0,35,26.125,0.0
51.06,2.0,2.0,,1.0,30.0,1125.0,330,12,0.19,4.5,4.67,4.5,4.67,2.0,34,25.53,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,32.0,11,,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,32.0,8,,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,32.0,9,,0.0
117.49,2.0,1.0,1.0,1.0,30.0,180.0,189,26,0.42,5.0,4.92,4.88,5.0,1.0,31,58.745,1.0
54.26,1.0,1.0,,1.0,30.0,1125.0,338,34,0.72,4.91,4.91,4.56,4.88,2.0,40,54.26,1.0
85.24,4.0,1.0,1.0,1.0,30.0,1125.0,346,0,0.0,,,,,1.0,20,21.31,0.0
350.94,2.0,1.0,3.0,5.0,30.0,30.0,179,0,0.0,,,,,1.0,16,175.47,0.0
36.93,1.0,1.5,,1.0,30.0,360.0,298,32,0.5,4.91,4.91,4.84,4.91,9.0,36,36.93,1.0
376.13,4.0,1.0,1.0,2.0,30.0,91.0,269,8,0.13,4.38,4.13,4.88,4.13,7.0,47,94.0325,1.0
276.57,3.0,1.0,2.0,1.0,30.0,365.0,270,0,0.0,,,,,1.0,20,92.19,0.0
,2.0,,1.0,,50.0,70.0,0,4,0.06,5.0,5.0,4.25,4.75,1.0,40,,0.0
133.33,4.0,1.0,1.0,2.0,30.0,1125.0,364,1,0.02,1.0,1.0,1.0,1.0,1.0,11,33.3325,0.0
177.08,4.0,1.0,2.0,4.0,30.0,1125.0,270,100,1.61,4.93,4.91,4.94,4.78,2.0,52,44.27,0.0
,2.0,,,,30.0,1125.0,0,1,0.02,5.0,4.0,4.0,4.0,32.0,8,,0.0
46.47,1.0,1.0,,1.0,30.0,1125.0,46,4,0.07,4.5,4.0,4.75,4.5,267.0,7,46.47,0.0
126.45,4.0,2.0,2.0,2.0,30.0,1125.0,254,53,0.84,4.57,4.42,4.57,4.55,1.0,20,31.6125,0.0
,2.0,,,,30.0,30.0,0,35,0.64,4.86,4.63,4.74,4.66,2.0,35,,0.0
206.49,2.0,1.0,,,30.0,1125.0,88,3,0.05,5.0,5.0,5.0,4.67,1.0,15,103.245,0.0
70.22,2.0,,,,60.0,360.0,318,2,0.04,5.0,5.0,5.0,4.0,15.0,23,35.11,0.0
,2.0,,,,30.0,1125.0,0,16,0.28,4.94,4.88,4.94,4.94,1.0,45,,0.0
68.97,2.0,1.0,,1.0,30.0,180.0,96,5,0.2,4.2,4.8,3.8,4.2,2.0,26,34.485,0.0
49.87,1.0,1.0,,1.0,30.0,1125.0,331,22,0.35,4.5,4.64,4.55,4.55,4.0,45,49.87,0.0
92.5,2.0,1.0,,1.0,4.0,30.0,23,29,0.5,4.79,4.97,4.48,4.79,2.0,20,46.25,0.0
,3.0,,1.0,,30.0,1125.0,0,1,0.02,5.0,5.0,5.0,5.0,2.0,43,,1.0
,2.0,,1.0,,30.0,1125.0,0,4,0.06,5.0,5.0,5.0,5.0,3.0,9,,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,267.0,16,,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,267.0,16,,0.0
,2.0,,,,30.0,1125.0,0,1,0.02,5.0,5.0,5.0,5.0,296.0,13,,0.0
,2.0,,1.0,,90.0,365.0,0,22,0.36,5.0,5.0,4.95,5.0,2.0,14,,0.0
304.27,3.0,1.0,1.0,1.0,30.0,1125.0,308,1,0.08,5.0,5.0,5.0,5.0,203.0,37,101.42333333333333,0.0
105.23,3.0,1.0,,2.0,30.0,360.0,318,109,1.67,4.83,4.86,4.62,4.83,10.0,42,35.07666666666667,1.0
284.53,4.0,1.0,2.0,3.0,30.0,1125.0,163,12,0.21,4.92,4.92,4.67,4.33,56.0,50,71.1325,1.0
155.2,2.0,1.0,1.0,1.0,2.0,1125.0,223,239,3.68,4.94,4.95,4.61,4.83,1.0,42,77.6,1.0
,1.0,,,,120.0,730.0,89,6,0.1,5.0,4.83,5.0,5.0,10.0,30,,0.0
110.07,2.0,,1.0,1.0,30.0,31.0,149,19,0.3,4.16,4.58,4.16,4.16,1.0,13,55.035,0.0
628.12,8.0,2.5,3.0,4.0,30.0,365.0,43,26,0.44,4.96,4.88,4.81,4.85,3.0,73,78.515,1.0
99.57,2.0,,,,30.0,35.0,153,9,0.14,4.67,4.44,4.89,4.33,2.0,31,49.785,0.0
191.6,2.0,1.0,1.0,1.0,30.0,1125.0,257,10,0.22,4.6,4.7,4.8,4.5,232.0,33,95.8,1.0
,4.0,,2.0,,30.0,1125.0,0,0,0.0,,,,,1.0,20,,0.0
296.0,4.0,,,,1.0,1125.0,5,35,0.55,4.71,4.6,4.86,4.8,7.0,21,74.0,1.0
39.64,1.0,,,,90.0,1125.0,184,14,0.23,4.86,4.93,5.0,4.5,27.0,25,39.64,1.0
,1.0,,,,90.0,1125.0,33,15,0.24,4.87,4.8,4.93,4.53,27.0,23,,1.0
43.23,1.0,,1.0,,90.0,1125.0,189,11,0.18,5.0,4.73,5.0,4.73,27.0,22,43.23,1.0
46.0,1.0,,,,90.0,1125.0,155,9,0.18,4.89,4.89,4.89,4.78,27.0,24,46.0,1.0
196.38,4.0,1.0,2.0,2.0,30.0,1125.0,319,291,4.63,4.92,4.92,4.84,4.84,2.0,55,49.095,1.0
,2.0,,1.0,,30.0,120.0,0,14,0.29,4.86,4.93,5.0,4.64,1.0,15,,0.0
109.08,2.0,1.0,1.0,1.0,30.0,365.0,89,92,1.45,4.96,4.97,4.73,4.9,1.0,35,54.54,0.0
203.07,4.0,1.0,2.0,3.0,30.0,1125.0,111,2,0.03,5.0,5.0,5.0,4.5,1.0,37,50.7675,0.0
119.82,2.0,1.0,,2.0,1.0,1125.0,154,464,7.09,4.81,4.8,4.6,4.8,1.0,45,59.91,1.0
383.47,6.0,1.0,3.0,4.0,30.0,365.0,74,109,1.67,4.93,4.96,4.88,4.82,3.0,42,63.91166666666667,0.0
,4.0,1.0,1.0,1.0,30.0,30.0,90,0,0.0,,,,,2.0,10,,0.0
,3.0,,1.0,,30.0,90.0,0,4,0.06,5.0,5.0,5.0,5.0,1.0,52,,0.0
,4.0,,2.0,,30.0,1125.0,0,14,0.22,4.43,4.29,4.64,4.21,300.0,22,,0.0
256.8,2.0,1.0,,1.0,5.0,29.0,85,50,0.77,4.72,4.92,4.78,4.56,48.0,27,128.4,0.0
86.61,1.0,,,1.0,30.0,365.0,200,49,0.79,4.96,4.92,4.92,4.94,1.0,24,86.61,0.0
,2.0,,1.0,,30.0,365.0,0,7,0.14,5.0,5.0,5.0,4.86,1.0,14,,0.0
,2.0,,,,30.0,1125.0,0,45,0.71,4.67,4.6,4.69,4.76,1.0,15,,0.0
,2.0,,1.0,,30.0,1125.0,0,14,0.22,5.0,4.86,5.0,5.0,5.0,16,,0.0
,1.0,,,,30.0,1125.0,0,10,0.16,4.9,4.6,5.0,5.0,1.0,8,,0.0
58.73,1.0,1.0,1.0,1.0,30.0,1125.0,358,1,0.02,5.0,5.0,5.0,5.0,1.0,36,58.73,0.0
252.54,5.0,,2.0,2.0,30.0,730.0,363,98,1.67,4.63,4.69,4.44,4.63,1.0,37,50.507999999999996,0.0
187.13,2.0,1.0,1.0,,30.0,1125.0,164,9,0.15,4.89,5.0,5.0,4.89,51.0,29,93.565,1.0
273.43,2.0,1.0,1.0,6.0,30.0,30.0,140,6,0.11,4.67,4.33,4.83,4.0,3.0,48,136.715,1.0
296.0,4.0,,,,1.0,1125.0,4,57,0.89,4.79,4.68,4.89,4.86,7.0,21,74.0,1.0
296.0,4.0,,,,1.0,1125.0,5,41,0.64,4.68,4.49,4.9,4.71,7.0,21,74.0,1.0
496.49,2.0,1.0,,1.0,30.0,365.0,365,45,0.71,4.96,4.93,4.89,4.69,2.0,29,248.245,0.0
387.17,2.0,1.5,3.0,4.0,30.0,1125.0,165,49,0.8,4.61,4.59,4.65,4.55,2.0,56,193.585,0.0
287.63,3.0,1.0,1.0,2.0,30.0,1125.0,334,1,0.02,5.0,5.0,5.0,5.0,83.0,25,95.87666666666667,0.0
287.63,3.0,1.0,1.0,2.0,30.0,1125.0,365,3,0.05,3.67,4.67,4.67,3.0,83.0,24,95.87666666666667,0.0
287.63,3.0,,1.0,2.0,30.0,1125.0,270,3,0.05,4.67,5.0,4.67,4.33,83.0,24,95.87666666666667,0.0
287.63,3.0,1.0,1.0,2.0,30.0,1125.0,365,1,0.02,2.0,1.0,5.0,2.0,83.0,24,95.87666666666667,0.0
287.63,3.0,1.0,1.0,2.0,30.0,1125.0,365,2,0.03,5.0,4.5,5.0,4.5,83.0,24,95.87666666666667,0.0
287.63,3.0,1.0,1.0,2.0,30.0,120.0,365,0,0.0,,,,,83.0,24,95.87666666666667,0.0
287.63,3.0,1.0,1.0,1.0,30.0,120.0,365,2,0.03,4.5,4.5,5.0,4.0,83.0,24,95.87666666666667,0.0
287.63,3.0,1.0,1.0,1.0,30.0,120.0,365,1,0.02,5.0,5.0,5.0,5.0,83.0,24,95.87666666666667,0.0
287.63,3.0,1.0,1.0,1.0,30.0,120.0,365,1,0.02,5.0,5.0,5.0,5.0,83.0,24,95.87666666666667,0.0
287.63,3.0,1.0,1.0,1.0,30.0,1125.0,365,0,0.0,,,,,83.0,24,95.87666666666667,0.0
246.0,1.0,,1.0,1.0,1.0,1125.0,241,21,0.96,4.67,4.33,4.76,4.52,28.0,26,246.0,0.0
204.64,4.0,1.0,1.0,2.0,30.0,1125.0,354,0,0.0,,,,,51.0,31,51.16,0.0
171.5,1.0,1.0,,1.0,2.0,1125.0,315,163,2.69,4.87,4.94,4.35,4.83,1.0,42,171.5,1.0
,4.0,,1.0,,1.0,1125.0,0,55,0.86,4.84,4.76,4.82,4.71,99.0,23,,0.0
,4.0,,1.0,,1.0,1125.0,0,49,0.76,4.61,4.71,4.92,4.43,99.0,23,,0.0
,4.0,,1.0,,1.0,1125.0,0,60,0.94,4.8,4.87,4.85,4.75,99.0,23,,0.0
,4.0,,1.0,,1.0,1125.0,0,31,0.48,4.61,4.84,4.58,4.55,99.0,23,,0.0
,4.0,,1.0,,1.0,1125.0,0,59,0.92,4.85,4.88,4.81,4.73,99.0,23,,0.0
,2.0,,1.0,,1.0,1125.0,0,24,0.37,4.88,4.79,4.96,4.79,99.0,23,,0.0
,2.0,,1.0,,1.0,1125.0,0,9,0.14,4.56,4.33,4.89,4.56,99.0,23,,0.0
,4.0,,2.0,,30.0,31.0,0,9,0.15,5.0,4.44,5.0,4.78,2.0,25,,0.0
,2.0,,,,30.0,1125.0,0,1,0.02,5.0,5.0,5.0,5.0,1.0,55,,0.0
143.33,3.0,1.0,1.0,1.0,30.0,1125.0,365,9,0.23,4.67,4.44,4.78,4.56,1.0,42,47.77666666666667,0.0
68.8,1.0,,,,30.0,1125.0,39,187,2.85,4.82,4.82,4.72,4.74,13.0,39,68.8,1.0
,2.0,,1.0,,1.0,1125.0,0,56,0.87,4.77,4.84,4.86,4.7,99.0,23,,0.0
,2.0,,1.0,,1.0,1125.0,0,9,0.14,4.44,4.78,4.67,4.22,99.0,23,,0.0
,2.0,,1.0,,1.0,1125.0,0,2,0.03,4.5,4.5,5.0,5.0,99.0,23,,0.0
,2.0,,1.0,,1.0,1125.0,0,2,0.03,5.0,5.0,5.0,5.0,99.0,23,,0.0
,2.0,,1.0,,1.0,1125.0,0,62,0.97,4.92,4.92,4.98,4.84,99.0,23,,0.0
199.13,2.0,1.0,1.0,1.0,30.0,365.0,218,6,0.1,4.0,4.33,4.83,4.0,263.0,17,99.565,0.0
245.2,6.0,1.0,3.0,,30.0,1125.0,270,24,0.4,4.79,4.88,4.63,4.63,1.0,44,40.86666666666667,0.0
138.46,2.0,,,1.0,3.0,1125.0,120,196,3.17,4.83,4.83,4.82,4.84,2.0,28,69.23,1.0
417.65,6.0,2.5,3.0,4.0,30.0,90.0,52,56,0.88,4.93,4.8,4.61,4.84,2.0,33,69.60833333333333,1.0
227.0,8.0,2.0,3.0,4.0,30.0,1125.0,254,117,1.85,4.88,4.98,4.76,4.88,3.0,30,28.375,1.0
62.82,1.0,1.0,,1.0,30.0,365.0,282,8,0.14,4.88,5.0,4.63,4.63,157.0,28,62.82,1.0
238.67,3.0,1.0,,1.0,30.0,1125.0,274,27,0.46,4.81,4.89,4.93,4.26,56.0,41,79.55666666666666,1.0
53.67,2.0,1.0,1.0,1.0,30.0,60.0,346,12,0.19,4.92,4.75,4.92,4.92,3.0,36,26.835,1.0
191.37,6.0,1.0,2.0,3.0,30.0,1125.0,365,22,0.35,4.45,4.05,4.27,4.27,13.0,40,31.895,0.0
191.37,5.0,1.0,1.0,4.0,30.0,730.0,365,12,0.19,4.33,4.17,4.42,4.33,13.0,36,38.274,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,1.0,42,,0.0
44.27,1.0,1.0,,1.0,30.0,1125.0,31,0,0.0,,,,,300.0,8,44.27,0.0
,1.0,,,,30.0,1125.0,0,2,0.07,5.0,5.0,5.0,5.0,296.0,14,,0.0
42.07,1.0,1.0,1.0,1.0,30.0,360.0,348,11,0.18,4.55,4.0,4.73,4.91,9.0,15,42.07,1.0
57.66,2.0,1.5,,1.0,30.0,1125.0,280,19,0.3,5.0,4.95,4.89,4.89,11.0,39,28.83,1.0
224.57,4.0,1.0,1.0,2.0,30.0,1125.0,354,0,0.0,,,,,51.0,35,56.1425,0.0
258.2,4.0,1.0,1.0,1.0,30.0,1125.0,339,108,1.89,4.92,4.94,4.96,4.87,9.0,58,64.55,1.0
,2.0,,1.0,,31.0,60.0,0,7,0.11,5.0,5.0,5.0,4.86,2.0,26,,0.0
44.27,2.0,2.0,,1.0,30.0,365.0,148,15,0.26,4.67,4.33,4.73,4.53,9.0,9,22.135,1.0
246.6,5.0,1.0,1.0,3.0,30.0,1125.0,327,105,1.75,4.92,4.91,4.96,4.76,9.0,58,49.32,1.0
191.37,6.0,1.0,2.0,3.0,30.0,730.0,365,25,0.4,4.68,4.52,4.6,4.64,13.0,37,31.895,0.0
95.05,2.0,1.0,,1.0,30.0,365.0,161,6,0.11,5.0,5.0,4.83,4.67,18.0,18,47.525,1.0
70.34,1.0,1.0,,1.0,30.0,360.0,295,15,0.24,5.0,5.0,4.47,4.87,18.0,37,70.34,1.0
,2.0,,1.0,,30.0,90.0,18,90,1.44,4.96,4.9,4.79,4.83,1.0,44,,1.0
308.12,2.0,,2.0,2.0,2.0,1125.0,365,69,1.12,4.83,4.81,4.74,4.64,1.0,37,154.06,0.0
328.17,6.0,3.5,6.0,12.0,30.0,1125.0,269,29,0.47,4.83,4.79,4.83,4.72,2.0,27,54.695,0.0
40.93,1.0,1.0,,1.0,30.0,120.0,215,2,0.04,4.5,3.5,4.5,5.0,4.0,16,40.93,0.0
,2.0,,1.0,,30.0,1125.0,0,3,0.06,4.67,4.33,5.0,4.67,1.0,20,,0.0
285.23,4.0,1.0,2.0,2.0,30.0,1125.0,318,1,0.17,5.0,5.0,5.0,4.0,91.0,27,71.3075,0.0
477.5,2.0,1.0,1.0,1.0,30.0,1125.0,201,27,0.42,4.89,4.74,4.93,4.74,2.0,24,238.75,1.0
260.34,4.0,1.0,1.0,2.0,30.0,90.0,172,76,1.2,4.78,4.83,4.96,4.64,2.0,62,65.085,0.0
74.79,1.0,1.0,,1.0,30.0,365.0,313,14,0.24,5.0,5.0,4.79,4.93,18.0,42,74.79,1.0
56.07,1.0,1.0,,1.0,30.0,365.0,164,8,0.17,5.0,5.0,4.63,5.0,18.0,30,56.07,1.0
70.34,1.0,1.0,,1.0,30.0,365.0,334,6,0.2,4.83,5.0,4.33,4.5,18.0,42,70.34,1.0
43.23,1.0,,,,90.0,1125.0,195,9,0.15,5.0,4.89,4.67,4.56,27.0,25,43.23,1.0
70.34,1.0,,,1.0,30.0,365.0,316,12,0.23,5.0,5.0,4.58,4.92,18.0,33,70.34,1.0
339.23,4.0,2.0,2.0,2.0,30.0,1125.0,349,0,0.0,,,,,1.0,23,84.8075,0.0
107.4,4.0,1.0,3.0,3.0,30.0,365.0,71,75,1.22,4.79,4.48,4.67,4.77,1.0,29,26.85,0.0
148.11,2.0,1.0,,1.0,30.0,90.0,89,32,0.51,4.78,4.59,4.94,4.66,2.0,58,74.055,0.0
70.34,1.0,1.0,,1.0,30.0,365.0,299,10,0.18,4.9,4.8,4.4,4.6,18.0,34,70.34,1.0
74.79,1.0,1.0,,1.0,30.0,365.0,305,7,0.15,5.0,5.0,4.86,4.86,18.0,41,74.79,1.0
276.57,4.0,1.0,,1.0,30.0,1125.0,118,75,1.2,4.96,4.91,4.97,4.88,1.0,39,69.1425,0.0
152.3,5.0,2.0,3.0,3.0,30.0,1125.0,364,29,0.48,4.86,4.93,4.64,4.72,2.0,50,30.46,0.0
448.55,4.0,1.0,3.0,3.0,30.0,1125.0,359,8,0.14,4.38,4.25,4.38,4.25,1.0,51,112.1375,0.0
240.56,2.0,1.0,,1.0,1.0,1125.0,45,27,0.47,4.59,4.78,4.59,4.33,20.0,40,120.28,0.0
191.37,5.0,1.0,2.0,3.0,30.0,365.0,365,9,0.19,4.56,4.78,4.11,4.67,13.0,21,38.274,0.0
224.9,2.0,1.0,1.0,1.0,30.0,365.0,89,4,0.11,4.25,4.25,5.0,4.5,1.0,16,112.45,0.0
,1.0,,,,30.0,365.0,0,3,0.28,4.67,4.67,4.33,4.67,2.0,9,,0.0
191.37,6.0,1.0,2.0,2.0,30.0,730.0,290,26,0.42,4.77,4.54,4.73,4.54,13.0,46,31.895,0.0
180.0,4.0,1.0,1.0,2.0,1.0,1125.0,177,99,1.57,4.39,4.39,4.54,4.42,12.0,36,45.0,0.0
436.5,7.0,2.0,3.0,4.0,2.0,1125.0,223,120,2.07,4.93,4.98,4.88,4.86,1.0,74,62.357142857142854,1.0
53.31,1.0,1.0,2.0,1.0,30.0,1125.0,164,14,0.23,4.5,4.43,4.14,4.0,157.0,30,53.31,1.0
102.99,3.0,1.0,1.0,2.0,30.0,300.0,288,76,1.2,4.83,4.88,4.75,4.72,10.0,38,34.33,1.0
,4.0,,2.0,,30.0,1125.0,0,1,0.02,5.0,5.0,5.0,5.0,1.0,7,,0.0
,1.0,,,,60.0,1125.0,0,47,0.83,5.0,4.96,4.87,4.96,3.0,19,,0.0
616.5,2.0,1.0,,2.0,2.0,28.0,89,210,3.91,4.96,4.96,5.0,4.86,1.0,41,308.25,1.0
,2.0,,1.0,,30.0,50.0,0,2,0.03,5.0,5.0,5.0,5.0,1.0,16,,0.0
151.73,6.0,1.0,2.0,2.0,30.0,365.0,340,101,1.58,4.61,4.47,4.79,4.59,1.0,34,25.28833333333333,0.0
251.86,1.0,,,,94.0,103.0,173,0,0.0,,,,,1.0,9,251.86,0.0
220.9,2.0,1.0,1.0,2.0,30.0,365.0,87,43,0.68,4.93,4.95,5.0,4.81,1.0,27,110.45,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,300.0,5,,0.0
2765.47,7.0,2.5,2.0,2.0,30.0,31.0,364,0,0.0,,,,,1.0,1,395.0671428571428,0.0
413.0,6.0,1.0,3.0,3.0,30.0,365.0,327,5,0.09,5.0,4.8,5.0,4.6,69.0,36,68.83333333333333,0.0
101.83,2.0,1.0,,3.0,30.0,1125.0,294,15,0.24,4.8,4.8,4.73,4.73,9.0,45,50.915,1.0
195.25,2.0,1.0,,1.0,30.0,1125.0,243,19,0.3,4.95,4.84,4.95,4.89,3.0,46,97.625,1.0
255.37,2.0,1.0,1.0,1.0,30.0,1125.0,328,1,0.02,4.0,4.0,5.0,4.0,91.0,39,127.685,0.0
145.13,2.0,,,1.0,30.0,1125.0,287,13,0.21,4.92,4.62,5.0,4.69,51.0,33,72.565,0.0
228.33,2.0,1.0,2.0,2.0,3.0,1125.0,148,190,3.1,4.98,4.99,4.84,4.93,1.0,40,114.165,1.0
74.79,1.0,1.0,,1.0,30.0,365.0,300,8,0.15,5.0,4.88,5.0,4.88,18.0,35,74.79,1.0
147.0,1.0,,1.0,1.0,1.0,1125.0,309,8,0.33,4.0,3.88,4.5,3.88,28.0,24,147.0,0.0
192.0,1.0,,,1.0,1.0,1125.0,326,12,0.5,4.58,4.33,4.83,4.42,28.0,27,192.0,0.0
182.0,1.0,,1.0,1.0,1.0,1125.0,338,4,0.24,3.0,3.0,4.5,3.0,28.0,24,182.0,0.0
148.0,1.0,,1.0,1.0,1.0,1125.0,297,20,0.78,4.25,4.3,4.7,4.05,28.0,28,148.0,0.0
206.0,1.0,,1.0,1.0,1.0,1125.0,273,7,0.45,3.71,3.71,4.29,3.57,28.0,29,206.0,0.0
158.0,1.0,,1.0,1.0,1.0,1125.0,281,17,0.69,4.18,4.12,4.82,4.0,28.0,23,158.0,0.0
180.0,1.0,,1.0,1.0,1.0,1125.0,295,3,0.15,4.67,4.33,4.67,3.67,28.0,25,180.0,0.0
387.17,6.0,3.0,4.0,5.0,30.0,365.0,306,5,0.09,4.8,4.4,5.0,4.6,263.0,16,64.52833333333334,0.0
235.37,4.0,1.0,2.0,3.0,30.0,1125.0,131,119,1.89,4.91,4.97,4.81,4.78,2.0,42,58.8425,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,32.0,9,,0.0
175.17,4.0,1.0,4.0,4.0,30.0,1125.0,237,9,0.15,4.78,4.44,5.0,4.56,6.0,27,43.7925,1.0
454.07,6.0,1.0,,2.0,1.0,1125.0,45,55,0.88,4.4,4.45,4.73,4.29,20.0,38,75.67833333333333,0.0
